company,title,gender,race,bins,country,region,totalyearlycompensation,yearsofexperience,yearsatcompany,education
other,Data Scientist,Male,Asian,L5,USA,USA,185000,2.0,2.0,5.0
other,Software Engineer,Other,Unknown,L5,USA,USA,160000,5.0,2.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,128000,2.0,2.0,4.0
other,Software Engineer,Male,Two Or More,L5,USA,USA,142000,2.0,0.0,3.0
other,Software Engineer,Male,Unknown,L5,Sweden,Northern Europe,74000,3.0,1.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,140000,4.0,1.0,3.0
other,Management Consultant,Other,Unknown,L5,USA,USA,68000,2.0,2.0,3.0
other,Software Engineer,Male,Asian,L5,Canada,Canada,75000,3.0,1.0,3.0
other,Software Engineer,Male,Unknown,L5,USA,USA,140000,4.0,1.0,3.0
other,Product Manager,Other,Unknown,L5,USA,USA,231000,5.0,2.0,4.0
other,Product Designer,Female,Asian,L4,Thailand,South-Eastern Asia,78000,6.0,2.0,4.0
other,Software Engineer,Other,Two Or More,L5,USA,USA,85000,2.0,2.0,3.0
Wayfair,Software Engineer,Other,Unknown,L5,USA,USA,140000,3.0,0.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,89000,3.0,2.0,4.0
other,Software Engineer,Female,White,L5,USA,USA,83000,8.0,8.0,3.0
other,Recruiter,Male,Asian,L5,USA,USA,71000,6.0,1.0,3.0
Wayfair,Software Engineer,Male,Asian,L5,USA,USA,202000,3.0,3.0,3.0
other,Software Engineer,Female,White,L5,USA,USA,77000,3.0,3.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,155000,1.0,1.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,125000,2.0,0.0,3.0
other,Software Engineer,Female,White,L5,USA,USA,176000,5.0,4.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,142000,0.0,0.0,3.0
other,Software Engineer,Male,Asian,L4,USA,USA,110000,2.0,1.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,127000,3.0,3.0,3.0
other,Hardware Engineer,Male,Asian,L5,USA,USA,115000,3.0,3.0,4.0
other,Software Engineer,Other,Unknown,L5,Singapore,South-Eastern Asia,151000,8.0,2.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,150000,5.0,2.0,4.0
other,Marketing,Female,Hispanic,L5,USA,USA,84000,4.0,3.0,3.0
LinkedIn,Sales,Male,Asian,L5,USA,USA,178000,8.0,4.0,4.0
other,Software Engineer,Male,White,L5,Russia,Central Asia,21000,3.0,3.0,4.0
SAP,Software Engineer,Male,Unknown,L5,Germany,Western Europe,74000,3.0,1.0,4.0
other,Data Scientist,Male,Asian,L5,USA,USA,225000,3.0,0.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,110000,10.0,1.0,4.0
other,Software Engineer,Male,White,L4,USA,USA,145000,7.0,7.0,4.0
Workday,Software Engineer,Male,White,L5,USA,USA,152000,3.0,3.0,3.0
other,Mechanical Engineer,Male,Hispanic,L5,USA,USA,133000,7.0,3.0,3.0
other,Mechanical Engineer,Male,Hispanic,L5,USA,USA,120000,7.0,3.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,218000,9.0,3.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,99000,9.0,9.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,125000,5.0,2.0,4.0
other,Software Engineer,Male,Black,L5,USA,USA,276000,4.0,0.0,3.0
Wayfair,Software Engineer,Male,Asian,L5,USA,USA,163000,2.0,2.0,3.0
other,Management Consultant,Male,Hispanic,L5,USA,USA,94000,2.0,2.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,112000,3.0,1.0,4.0
other,Software Engineer,Female,White,L5,USA,USA,142000,4.0,3.0,3.0
other,Data Scientist,Male,Asian,L5,USA,USA,230000,3.0,3.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,130000,5.0,0.0,4.0
other,Software Engineer,Male,Asian,L5,India,India,29000,4.0,1.0,3.0
other,Software Engineer,Male,Unknown,L5,USA,USA,160000,15.0,1.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,137000,2.0,2.0,3.0
Wayfair,Software Engineer,Female,Asian,L5,USA,USA,187000,5.0,3.0,4.0
other,Hardware Engineer,Male,Hispanic,L5,USA,USA,93000,8.0,6.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,92000,2.0,2.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,293000,5.0,0.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,179000,3.0,0.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,89000,4.0,4.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,72000,2.0,2.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,231000,5.0,5.0,3.0
other,Software Engineer,Female,Asian,L5,USA,USA,154000,5.0,2.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,94000,4.0,4.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,175000,2.0,0.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,130000,2.0,2.0,3.0
Workday,Software Engineer,Male,Asian,L5,USA,USA,150000,1.0,1.0,3.0
other,Software Engineer,Female,Asian,L5,USA,USA,200000,4.0,0.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,305000,2.0,0.0,3.0
other,Software Engineer,Male,Unknown,L5,USA,USA,98000,6.0,5.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,155000,5.0,5.0,3.0
other,Business Analyst,Male,Black,L5,USA,USA,81000,5.0,3.0,3.0
Oracle,Product Designer,Other,Unknown,L5,USA,USA,120000,1.0,1.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,120000,8.0,1.0,4.0
other,Software Engineer,Female,White,L5,USA,USA,144000,5.0,3.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,190000,7.0,2.0,4.0
Wayfair,Software Engineer,Other,Unknown,L5,USA,USA,140000,2.0,2.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,125000,3.0,3.0,3.0
other,Software Engineer,Male,Unknown,L4,India,India,79000,5.0,1.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,194000,6.0,0.0,3.0
other,Software Engineer,Male,Two Or More,L5,USA,USA,320000,3.0,0.0,3.0
other,Software Engineer,Male,Two Or More,L5,USA,USA,320000,3.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,100000,2.0,2.0,3.0
other,Software Engineer,Male,Black,L5,USA,USA,102000,2.0,2.0,3.0
other,Business Analyst,Male,Asian,L5,USA,USA,155000,4.0,0.0,3.0
Wayfair,Software Engineer,Male,Two Or More,L5,USA,USA,143000,2.0,2.0,1.0
other,Business Analyst,Female,White,L5,USA,USA,104000,4.0,2.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,219000,10.0,1.0,3.0
Amazon,Software Engineer,Other,Unknown,L5,USA,USA,160000,5.0,5.0,4.0
Wayfair,Business Analyst,Male,Asian,L5,USA,USA,92000,1.0,1.0,3.0
Wayfair,Software Engineer,Other,Unknown,L5,USA,USA,190000,4.0,2.0,4.0
other,Software Engineer,Female,Two Or More,L5,USA,USA,175000,0.0,0.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,196000,2.0,1.0,3.0
Wayfair,Software Engineer,Male,White,L5,USA,USA,153000,1.0,1.0,3.0
other,Data Scientist,Other,Unknown,L5,USA,USA,98000,5.0,5.0,4.0
other,Software Engineer,Other,Unknown,L5,Belarus,Eastern Europe,25000,5.0,2.0,4.0
other,Software Engineer,Female,White,L5,USA,USA,168000,3.0,2.0,3.0
other,Software Engineer,Other,Unknown,L5,United Kingdom,UK&IRE,75000,4.0,0.0,3.0
other,Software Engineer,Male,Unknown,L5,USA,USA,178000,7.0,3.0,4.0
Google,Software Engineer,Male,Unknown,L5,USA,USA,135000,2.0,1.0,4.0
other,Business Analyst,Other,Unknown,L5,USA,USA,99000,5.0,2.0,4.0
other,Software Engineer,Female,Asian,L5,USA,USA,128000,2.0,2.0,3.0
other,Hardware Engineer,Male,Asian,L4,USA,USA,110000,3.0,3.0,4.0
other,Software Engineer,Male,Asian,L5,India,India,43000,3.0,0.0,3.0
other,Data Scientist,Male,Asian,L5,USA,USA,80000,1.0,1.0,4.0
Wayfair,Software Engineer,Other,Unknown,L5,USA,USA,187000,7.0,2.0,4.0
Wayfair,Software Engineer,Male,Asian,L5,USA,USA,155000,4.0,2.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,145000,3.0,0.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,88000,2.0,2.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,110000,2.0,2.0,4.0
other,Data Scientist,Male,Asian,L5,USA,USA,284000,3.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,127000,5.0,1.0,4.0
Wayfair,Marketing,Other,Unknown,L5,USA,USA,106000,3.0,1.0,4.0
other,Software Engineer,Male,Unknown,L5,Singapore,South-Eastern Asia,175000,4.0,0.0,4.0
other,Marketing,Other,Unknown,L5,USA,USA,130000,6.0,2.0,4.0
Capital One,Software Engineer,Male,White,L5,USA,USA,130000,3.0,2.0,3.0
Wayfair,Product Manager,Male,White,L5,USA,USA,107000,3.0,2.0,3.0
other,Software Engineer,Other,Unknown,L5,Canada,Canada,80000,2.0,1.0,3.0
other,Software Engineer,Male,White,L5,Hungary,Eastern Europe,66000,3.0,0.0,1.0
other,Human Resources,Female,Asian,L5,USA,USA,130000,6.0,1.0,3.0
other,Software Engineer,Female,Asian,L5,India,India,19000,4.0,1.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,130000,2.0,1.0,3.0
Apple,Software Engineer,Other,Unknown,L5,India,India,31000,1.0,1.0,3.0
other,Solution Architect,Male,Asian,L5,USA,USA,84000,2.0,2.0,4.0
other,Software Engineer,Female,White,L5,Canada,Canada,68000,5.0,5.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,190000,5.0,0.0,4.0
other,Hardware Engineer,Male,Asian,L5,USA,USA,200000,16.0,0.0,4.0
other,Software Engineer,Male,Unknown,L5,India,India,55000,6.0,0.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,176000,4.0,0.0,4.0
other,Software Engineer,Male,White,L5,United Kingdom,UK&IRE,224000,10.0,1.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,200000,7.0,4.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,152000,5.0,0.0,4.0
Wayfair,Business Analyst,Male,Asian,L5,USA,USA,124000,2.0,2.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,129000,4.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,India,India,28000,3.0,1.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,176000,7.0,1.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,125000,1.0,0.0,4.0
other,Software Engineering Manager,Male,Two Or More,L5,United Kingdom,UK&IRE,104000,3.0,3.0,4.0
other,Software Engineer,Male,White,L5,United Kingdom,UK&IRE,104000,10.0,2.0,5.0
other,Software Engineer,Female,White,L5,USA,USA,235000,10.0,3.0,3.0
other,Software Engineer,Female,White,L5,USA,USA,98000,3.0,2.0,3.0
other,Software Engineer,Male,Black,L5,USA,USA,98000,3.0,3.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,81000,5.0,0.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,149000,6.0,1.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,296000,5.0,0.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,67000,4.0,3.0,3.0
other,Management Consultant,Other,Unknown,L4,USA,USA,108000,2.0,0.0,3.0
other,Solution Architect,Male,White,L5,USA,USA,59000,6.0,6.0,3.0
other,Software Engineer,Female,White,L5,USA,USA,82000,3.0,3.0,3.0
other,Software Engineer,Male,Hispanic,L5,Costa Rica,South America,27000,5.0,4.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,110000,6.0,1.0,4.0
other,Data Scientist,Other,Unknown,L5,USA,USA,102000,4.0,2.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,115000,1.0,0.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,105000,4.0,4.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,140000,4.0,1.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,150000,4.0,0.0,3.0
Wayfair,Software Engineer,Other,Unknown,L5,USA,USA,143000,9.0,2.0,4.0
other,Data Scientist,Other,Unknown,L5,USA,USA,120000,4.0,4.0,4.0
other,Software Engineer,Other,Unknown,L4,USA,USA,100000,2.0,1.0,3.0
other,Product Designer,Male,Black,L5,USA,USA,215000,4.0,1.0,3.0
other,Software Engineer,Male,Unknown,L5,USA,USA,309000,4.0,0.0,3.0
other,Hardware Engineer,Other,Unknown,L5,USA,USA,110000,2.0,2.0,4.0
SAP,Product Manager,Other,Unknown,L5,USA,USA,168000,3.0,2.0,4.0
other,Software Engineer,Female,White,L5,USA,USA,228000,3.0,2.0,3.0
other,Marketing,Other,Unknown,L5,USA,USA,115000,5.0,2.0,4.0
Dell Technologies,Software Engineer,Male,Asian,L5,India,India,19000,4.0,1.0,3.0
other,Software Engineer,Male,Hispanic,L5,USA,USA,86000,3.0,2.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,180000,5.0,3.0,3.0
other,Hardware Engineer,Other,Unknown,L5,USA,USA,121000,4.0,2.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,110000,1.0,0.0,4.0
other,Product Designer,Other,Unknown,L5,Canada,Canada,96000,2.0,0.0,3.0
other,Software Engineer,Male,White,L5,United Kingdom,UK&IRE,147000,2.0,2.0,4.0
other,Marketing,Other,Unknown,L5,USA,USA,75000,3.0,1.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,166000,2.0,0.0,4.0
other,Software Engineer,Male,White,L5,Germany,Western Europe,66000,8.0,1.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,296000,3.0,0.0,3.0
Wayfair,Product Manager,Male,Asian,L5,USA,USA,104000,2.0,2.0,4.0
other,Data Scientist,Male,Asian,L5,USA,USA,122000,5.0,0.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,180000,2.0,0.0,3.0
other,Recruiter,Male,White,L5,USA,USA,135000,2.0,0.0,3.0
Capital One,Software Engineer,Female,White,L5,USA,USA,126000,3.0,3.0,3.0
other,Software Engineer,Male,Unknown,L5,Canada,Canada,110000,5.0,1.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,121000,5.0,1.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,140000,3.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,320000,1.0,0.0,3.0
other,Software Engineer,Male,White,L5,Germany,Western Europe,88000,4.0,2.0,3.0
other,Software Engineer,Other,Unknown,L5,United Kingdom,UK&IRE,126000,3.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,140000,4.0,0.0,3.0
Wayfair,Software Engineer,Male,White,L5,USA,USA,132000,2.0,2.0,3.0
other,Data Scientist,Male,Asian,L5,USA,USA,120000,3.0,3.0,4.0
other,Software Engineer,Female,Unknown,L5,USA,USA,190000,4.0,0.0,4.0
other,Product Manager,Female,Asian,L5,USA,USA,120000,1.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,140000,5.0,0.0,3.0
other,Product Manager,Other,Unknown,L5,USA,USA,160000,5.0,5.0,4.0
other,Product Designer,Female,Asian,L5,USA,USA,235000,5.0,0.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,123000,3.0,3.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,173000,8.0,0.0,4.0
other,Software Engineer,Male,White,L5,Germany,Western Europe,132000,10.0,2.0,3.0
other,Recruiter,Male,Hispanic,L5,USA,USA,135000,5.0,2.0,3.0
other,Product Designer,Other,Unknown,L5,USA,USA,90000,4.0,0.0,4.0
other,Product Designer,Other,Unknown,L5,USA,USA,92000,3.0,0.0,3.0
VMware,Technical Program Manager,Other,Unknown,L5,USA,USA,130000,5.0,2.0,4.0
Adobe,Business Analyst,Male,White,L5,USA,USA,112000,3.0,2.0,3.0
other,Software Engineer,Female,Asian,L5,USA,USA,150000,15.0,15.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,139000,2.0,1.0,3.0
other,Software Engineer,Other,Unknown,L5,Canada,Canada,87000,2.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,205000,3.0,0.0,3.0
Amazon,Software Engineer,Other,Unknown,L5,USA,USA,180000,12.0,4.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,320000,2.0,0.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,116000,1.0,1.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,80000,3.0,1.0,3.0
other,Marketing,Male,Unknown,L5,Canada,Canada,95000,2.0,1.0,4.0
Microsoft,Software Engineer,Male,White,L5,USA,USA,185000,2.0,2.0,3.0
other,Product Designer,Female,Unknown,L5,India,India,23000,3.0,2.0,3.0
other,Data Scientist,Male,Unknown,L5,USA,USA,128000,2.0,2.0,4.0
VMware,Software Engineer,Other,Unknown,L5,USA,USA,188000,3.0,0.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,175000,3.0,0.0,3.0
other,Data Scientist,Female,White,L5,Netherlands,Western Europe,71000,2.0,2.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,89000,3.0,3.0,3.0
Wayfair,Software Engineer,Male,Asian,L5,USA,USA,164000,7.0,2.0,3.0
Google,Software Engineer,Other,Hispanic,L5,USA,USA,160000,5.0,2.0,3.0
other,Product Designer,Other,Unknown,L5,USA,USA,89000,1.0,0.0,2.0
other,Software Engineer,Other,Unknown,L5,USA,USA,188000,3.0,0.0,3.0
Apple,Software Engineer,Male,White,L5,USA,USA,151000,1.0,1.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,150000,5.0,0.0,4.0
other,Software Engineer,Male,Asian,L5,India,India,16000,2.0,2.0,3.0
other,Product Designer,Other,Unknown,L5,USA,USA,105000,5.0,5.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,120000,12.0,2.0,4.0
other,Business Analyst,Male,Unknown,L5,Australia,Australia&New Zealand,85000,4.0,0.0,4.0
other,Software Engineer,Other,Unknown,L5,Canada,Canada,85000,10.0,5.0,3.0
other,Product Manager,Male,Asian,L5,USA,USA,140000,11.0,4.0,4.0
other,Software Engineer,Male,Asian,L5,Canada,Canada,68000,2.0,2.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,93000,4.0,2.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,296000,3.0,0.0,3.0
other,Recruiter,Female,White,L5,USA,USA,115000,4.0,1.0,3.0
other,Data Scientist,Female,White,L5,USA,USA,210000,3.0,2.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,112000,2.0,0.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,140000,7.0,2.0,3.0
other,Mechanical Engineer,Female,Asian,L5,USA,USA,160000,1.0,1.0,4.0
other,Management Consultant,Male,White,L5,USA,USA,115000,1.0,1.0,3.0
Wayfair,Software Engineer,Male,White,L5,USA,USA,191000,3.0,2.0,3.0
other,Software Engineer,Female,Unknown,L5,USA,USA,111000,2.0,2.0,3.0
other,Product Manager,Other,Unknown,L5,USA,USA,165000,4.0,4.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,125000,2.0,0.0,3.0
other,Sales,Female,White,L5,USA,USA,155000,5.0,2.0,2.0
other,Software Engineer,Other,Unknown,L5,USA,USA,260000,3.0,3.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,175000,3.0,1.0,3.0
other,Product Manager,Other,Unknown,L5,Thailand,South-Eastern Asia,250000,8.0,2.0,4.0
other,Software Engineer,Male,White,L5,Canada,Canada,62000,3.0,1.0,3.0
other,Hardware Engineer,Male,White,L5,USA,USA,98000,3.0,0.0,3.0
other,Software Engineer,Male,Unknown,L5,USA,USA,197000,1.0,0.0,3.0
other,Hardware Engineer,Other,Unknown,L5,USA,USA,112000,1.0,1.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,113000,4.0,2.0,4.0
other,Technical Program Manager,Male,White,L5,Ukraine,Eastern Europe,36000,6.0,1.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,275000,10.0,2.0,3.0
other,Software Engineer,Female,Unknown,L5,USA,USA,195000,13.0,1.0,3.0
other,Data Scientist,Male,Asian,L5,USA,USA,170000,4.0,2.0,4.0
other,Software Engineer,Male,Black,L5,USA,USA,108000,4.0,4.0,4.0
other,Management Consultant,Male,White,L5,USA,USA,83000,2.0,1.0,4.0
Apple,Software Engineer,Other,Unknown,L5,USA,USA,205000,1.0,1.0,3.0
other,Product Manager,Female,White,L5,USA,USA,122000,3.0,3.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,176000,3.0,3.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,127000,6.0,2.0,4.0
other,Software Engineer,Male,Asian,L5,Indonesia,South-Eastern Asia,63000,2.0,0.0,3.0
Wayfair,Product Manager,Other,Unknown,L5,USA,USA,110000,3.0,2.0,3.0
other,Data Scientist,Other,Unknown,L5,USA,USA,160000,5.0,3.0,4.0
other,Business Analyst,Male,White,L5,USA,USA,67000,2.0,2.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,130000,1.0,1.0,3.0
Qualcomm,Product Manager,Other,Unknown,L5,India,India,18000,3.0,2.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,150000,4.0,2.0,4.0
other,Software Engineer,Other,Unknown,L5,Canada,Canada,225000,3.0,0.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,315000,3.0,0.0,4.0
other,Software Engineer,Male,Black,L5,USA,USA,149000,4.0,0.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,137000,3.0,2.0,4.0
Google,Software Engineer,Male,Hispanic,L5,USA,USA,70000,1.0,1.0,3.0
other,Software Engineer,Female,Unknown,L5,USA,USA,185000,1.0,0.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,155000,0.0,0.0,3.0
other,Recruiter,Female,White,L5,Canada,Canada,90000,1.0,1.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,120000,3.0,3.0,3.0
other,Software Engineer,Female,Asian,L5,USA,USA,296000,3.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,195000,3.0,0.0,3.0
Walmart Labs,Software Engineer,Other,Unknown,L5,India,India,22000,0.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,194000,4.0,0.0,3.0
other,Technical Program Manager,Male,Black,L5,USA,USA,222000,8.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,195000,3.0,3.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,100000,3.0,3.0,3.0
other,Data Scientist,Other,Unknown,L5,USA,USA,150000,4.0,3.0,4.0
other,Software Engineer,Male,Asian,L5,USA,USA,102000,7.0,2.0,3.0
other,Software Engineer,Male,Asian,L5,India,India,50000,4.0,4.0,3.0
other,Software Engineer,Male,Hispanic,L5,USA,USA,82000,4.0,4.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,113000,5.0,3.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,140000,3.0,3.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,121000,3.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,296000,3.0,0.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,138000,2.0,2.0,3.0
other,Product Designer,Other,Unknown,L5,USA,USA,170000,3.0,3.0,3.0
other,Software Engineer,Male,Asian,L5,India,India,15000,6.0,2.0,3.0
other,Software Engineer,Other,Unknown,L5,India,India,21000,6.0,3.0,3.0
other,Data Scientist,Male,Hispanic,L5,USA,USA,114000,3.0,2.0,3.0
other,Software Engineer,Male,Asian,L5,Canada,Canada,80000,2.0,0.0,3.0
Wayfair,Software Engineer,Male,Asian,L5,USA,USA,150000,6.0,2.0,4.0
other,Hardware Engineer,Female,Asian,L5,USA,USA,178000,5.0,0.0,5.0
other,Software Engineer,Male,Asian,L5,India,India,28000,7.0,0.0,3.0
other,Mechanical Engineer,Male,Asian,L5,USA,USA,119000,1.0,0.0,4.0
other,Software Engineer,Male,Black,L5,Germany,Western Europe,84000,5.0,1.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,319000,2.0,0.0,3.0
Wayfair,Software Engineer,Other,Unknown,L5,USA,USA,149000,2.0,2.0,3.0
Wayfair,Software Engineer,Other,Unknown,L5,USA,USA,180000,3.0,2.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,176000,1.0,0.0,4.0
other,Software Engineer,Male,Black,L5,USA,USA,102000,2.0,2.0,3.0
other,Product Designer,Female,Asian,L5,USA,USA,189000,2.0,0.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,74000,3.0,3.0,3.0
other,Software Engineer,Female,White,L5,USA,USA,86000,3.0,3.0,3.0
Wayfair,Software Engineer,Other,Unknown,L5,USA,USA,181000,6.0,2.0,4.0
other,Software Engineer,Male,White,L5,Italy,Southern Europe,55000,4.0,1.0,4.0
other,Product Manager,Other,Unknown,L5,USA,USA,420000,6.0,3.0,4.0
other,Data Scientist,Male,Asian,L5,USA,USA,120000,5.0,4.0,3.0
Wayfair,Software Engineer,Other,Unknown,L5,USA,USA,132000,2.0,2.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,120000,4.0,4.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,180000,20.0,5.0,4.0
ByteDance,Product Designer,Female,Asian,L5,USA,USA,157000,2.0,1.0,4.0
other,Software Engineer,Male,White,L5,USA,USA,148000,3.0,1.0,3.0
other,Technical Program Manager,Male,White,L5,USA,USA,188000,8.0,0.0,3.0
other,Software Engineer,Male,White,L4,Germany,Western Europe,76000,8.0,0.0,3.0
